,S,K,T,r,sigma,value
42,111.06218183887108,58.47513924130357,0.527710486628718,0.03198059010799432,1.2400265200218152,9.209911527382344
43,175.74561394536414,129.6553516326685,0.7768131363642189,0.021951927810646484,0.6468846451224813,14.946111657530132
44,1.7966259220536074,82.9089627652325,2.6986216261261866,0.043154723440282455,1.0533211272284655,72.08179405137426
45,153.99866985091415,111.86028262986937,2.9280877812238257,0.025392795972897637,0.744288970491216,38.756246887800614
46,73.54126244369263,83.38701557242075,2.4557347312206868,0.046585596571620765,1.0940090400860745,45.43161108814329
47,7.472444046983173,133.38211628450676,1.0502488622368418,0.009780931539041842,0.170027047350034,124.54652952496234
48,129.65857359239308,130.5589166609396,4.186981191040491,0.021562004668425776,0.5138074376547724,44.85777571625418
49,0.46712227379235305,104.52629765269717,2.7517396175737687,0.03322593004380305,1.4730557248520997,94.97329740205589
50,187.95708255159968,98.57646548017286,3.2833520195857453,0.028239795583482944,1.113698681519768,50.5829094904939
51,85.735428465324,57.3872163227658,1.3918796707129921,0.0024888358091781776,0.1577149914406475,0.06789536753079262
52,4.546233078009565,112.38582929934711,0.021548577576490646,0.014582298504026623,0.42120291675114496,107.80428701836378
53,166.0000416523947,137.8311615882368,4.70213759699569,0.009797689358282968,0.699344194172506,65.69640203156271
54,192.5160295325735,139.5063912303606,3.76593525421711,0.002308221891219784,0.8034436809980142,67.92426142234267
55,17.399529550508475,125.30280069121274,3.712659116161472,0.019434541990932194,0.38565200057136156,99.23318889603225
56,160.61773097189052,120.56492451931528,0.1309917737928018,0.03407229143642677,0.4260253117178588,0.24280302489006234
57,195.8603829461138,73.77364286243255,3.360208927537174,0.03769020301540806,1.1412426240127314,34.04386701510764
58,2.0688333442815177,80.33198724850172,3.725634249315162,0.025637788064213362,1.21990667847337,71.44703295756463
59,43.812440397524675,115.44982778206999,3.9050194525997792,0.01338033168053767,0.8154128520856948,82.49300863955995
60,87.60657099205397,115.08277578052356,4.074744617835184,0.0031198004015722484,0.6208060551157643,61.0884264378696
61,163.50798360424093,125.17030760564029,4.4844420629046775,0.007544666568464826,0.649168851260557,52.49310114783711
62,5.075512100902357,88.75832833941278,4.1303464872176425,0.006511985148202799,0.3804889384691586,81.32777725235273
63,199.0325416777356,114.96146541465063,1.3123475351407399,0.040813283005253456,0.8897831584499171,23.97739508906224
64,1.7120802621365172,134.31839522475093,1.6283765387300086,0.010418519715047935,0.7927377134597141,130.34681267812783
65,160.7929537279658,132.4611474625891,0.5573894274363328,0.020112956666515056,0.9805095715110236,28.31457429416539
66,58.12727168977931,149.94892745421282,4.6239461016210734,0.028556651027001827,0.947105680612063,105.55537140588649
67,86.26700112824483,100.25381671410199,0.38123860193730097,0.0031721081820907217,1.1333248286160904,32.98161748757082
68,33.53898483164177,123.45904148192356,4.335620697463766,0.004417136420068581,1.4187569120909247,112.74716839149096
69,151.42529688539346,98.10638218111151,0.045406176027967815,0.04841138708627766,0.11065291544411163,1.5532269703513902e-77
70,186.28173840539844,64.23320970550836,2.223657929394167,0.003751457440252335,0.22259663573734528,0.005856529081488454
71,14.50494645657081,143.6029731650028,1.0410074483010534,0.04505374660536771,0.5204393485615431,122.5184238869992
72,37.83353595591783,90.83453269316146,3.1607721072796524,0.016943612603831263,0.827146103525229,61.40882440435928
73,181.89197561702468,118.59928459592071,3.515251285336474,0.03501323786328174,0.14522962432726588,0.29826677046358485
74,8.808118180612134,113.68056353290302,2.930958014511549,0.030788700623948433,1.1225411083382182,97.06457942078139
75,92.52429804479902,66.30805870465628,2.096368054569511,0.03492896642960825,0.4171918777353804,6.6518306530696165
76,117.01430807425797,84.8271430144728,3.1267234307466287,0.0011256543730850741,0.8849628041663815,41.78324190601599
77,82.21857896889591,89.60108076481171,2.3720421709047734,0.038908937274832335,0.2342638752856857,11.476816259653418
78,172.10348147622017,64.89104205736619,2.7204098478642265,0.02881371992982947,0.8660508928110502,16.828685793430793
79,62.055855482025905,90.22429130386732,4.354058028155322,0.032164977087491976,0.9268229858717217,55.25009095713048
80,6.7711397475268775,54.394178764825085,3.7859031395512943,0.022830263315934064,0.10245602731275148,43.11902951451685
81,62.08816578056173,130.7046605408546,3.2339262810605636,0.03153259381204234,0.9227551896289472,84.40369823956601
82,113.04258944932401,84.92576008731847,1.954723396515123,0.04243978373417027,0.5868648512681132,15.819728865377574
83,138.40343272944892,97.55016995803095,1.87000201087142,0.01642673808119409,0.8199028750536664,30.10549087203857
84,127.60469022314429,97.54097098034254,3.2799472965161884,0.028360739039530243,0.28168194355089654,7.5052201100853395
85,112.06409735580785,147.12353391445563,0.9596792916936298,0.01017107021422865,0.9662849842738099,65.37735616842072
86,107.9630311682304,66.2018690264953,3.2939491729019177,0.0455861666895505,1.2944625864534278,38.53717989130434
87,35.706106395937965,118.98285227486924,0.9107545421295715,0.014800136075602877,1.1619524603865485,86.38494039759638
88,145.56543033245205,74.0097303314237,2.494665183364157,0.03851250940716015,0.36846501122267067,2.400463998102939
89,9.195497519975504,96.99078724795858,3.6471443178138117,0.04509947515938848,1.3361845959402603,77.82056391344898
90,57.86638094240577,62.89065684844337,1.2847593250243572,0.046391764697257525,0.6467240687756125,17.450341693578473
91,139.6080232985317,98.39410567668405,2.0780912353379133,0.040357963984124404,1.3017828820119666,51.87936904465016
92,71.08396516487494,127.02137016070864,0.6320731382769496,0.03875140125904843,1.1596913222342595,66.58536607288063
93,187.25093106748773,125.96829915684577,2.9261842275401992,0.043802240494632896,1.0039902155312452,55.79583074770805
94,134.22233146154886,96.69062174975011,4.619004670407242,0.012628575565821084,0.42545515994632455,21.431123421241303
95,165.26433363855875,54.05599221864438,0.46776527512153554,0.020568502678670587,1.0604288835144486,1.68254853361631
96,15.247959691439462,124.66353447615582,2.70495493275047,0.047434548711991306,0.5354280615168971,94.54881249669809
97,191.11904117891564,92.79805652033104,2.1782396898073264,0.003548227415754725,1.0423694269363741,36.301407492694345
98,85.52705475894517,121.49473089092834,4.473769212287541,0.03049913966218756,0.2683946392377225,33.099711744745775
99,196.9354750923891,97.65674808073236,1.1137181087939152,0.029976266281866393,0.3301686513334648,0.29633662080910295
100,13.579417746227218,117.6899252280745,1.3023553985963232,0.003942773857944773,1.2068307299219112,104.67550039785426
101,149.52363315272487,62.97714509900195,3.825672955507205,0.002279902837921086,0.5535426539937056,11.401989572173804
102,62.26081162313282,63.978838178930275,4.917693015141058,0.03537308214240812,0.6313337227275927,25.829510971377665
103,79.13955316407156,74.13486059456366,3.9332193950427112,0.011335068001132292,0.3100864024689492,14.280249861206162
104,136.29428951354777,60.76607096355404,3.1210313785592407,0.033541223312508826,0.9839687775159185,23.60519232279265
105,108.06985238655618,107.94387648650886,0.4333331220451997,0.006992566911989779,0.7668188394101331,21.263471979620974
106,82.10993601788807,116.39897834837657,1.0218315671705935,0.02078939454844379,0.3270547612458333,34.52804730740529
107,145.0357255307992,102.00966053622113,0.05420414695274711,0.007541576428899638,0.5327259180693998,0.009991170701737107
108,82.43978622996187,104.04614494061136,0.4470155206427945,0.011527430279457518,0.06385299111956128,21.071594164811728
109,127.28704099057302,104.45622958895036,2.7238042250195127,0.04554591611519786,1.3414691811839203,63.36318836739092
110,92.52877656864217,57.853729094645146,0.4904306509929929,0.019113283496271085,1.3838967260725408,13.276551133880066
111,158.0103542735933,108.46241477836303,1.1583095850714409,0.028567620756741564,0.2720378576019161,1.3775803922905627
112,29.364996715496304,55.097627165836904,0.04286248161647799,0.032642778307766414,0.6721111977371299,25.655598128246577
113,55.915764046599946,75.35676024353074,2.1469233344909955,0.036840538775037804,1.2301000026996143,46.77995633612633
114,48.85294498051944,106.62873979844119,4.571887170333412,0.019916513081441663,1.2799861666620598,85.77648943356247
115,48.756317035315355,138.58975216216265,4.741175645638015,0.006683307567705924,0.45414286794344383,91.396311084235
116,7.66443856970036,78.53185862600509,0.1475251388384452,0.03940087470996565,1.252767787433249,70.41226988856934
117,169.77703585496744,92.1375024929016,2.6014656513228123,0.0029021200776452477,0.2390047113146916,1.0879939505058367
118,116.03572470208047,146.5967221798894,2.955160340758274,0.004550044951750467,0.19319289691296726,35.09001529950531
119,23.683596910863947,120.36185064849505,2.330284788929933,0.03623497743127942,0.38995982103547167,86.97689520596626
120,109.46536504352302,58.19780246109879,0.4161021833258677,0.038668729933782356,1.126910897538185,5.642235051029225
121,9.39394424494433,105.85519194410739,4.396814961745007,0.04275586194094721,1.4375544437324719,84.5532787173419
122,113.16404322384824,113.3674875189493,3.042609881304297,0.023655372432972825,0.23606687651996822,14.25380104766247
123,177.83742462052922,114.20349990155006,2.1090806997018783,0.02808850391406334,0.38061109372576457,7.387315848149893
124,78.36567772487291,112.23968717544912,1.2291082850339858,0.012212273025141305,1.1525828394327422,62.57151956307467
125,126.32942375218019,97.67866429049646,0.4850164605399149,0.004294163225041224,1.4563116080600633,30.267603549205752
126,108.96873827172232,134.2290102093345,3.081864702113334,0.031110966914282917,0.3144381660571754,32.10871471384593
127,11.373781027622876,109.3548853990664,0.09638367058239505,0.02231433819152627,0.5636729601864525,97.7461634222042
128,114.81458172415402,111.74065875789415,3.8153109162012515,0.00290171152505502,0.3218204816493531,25.69243573574117
129,7.707952218180236,123.82997533711814,2.1434553628798176,0.0012102049513762433,0.19311570648598253,115.80122191231331
130,84.59011808451844,109.49889939584659,1.146824421299757,0.015021953431395563,0.6039901408493659,37.497513681280466
131,17.303055906048726,144.16596485029567,4.34491031037237,0.02279061704790899,1.0571515491973833,120.35046330190906
132,51.25209344873844,62.81588617034628,2.5056910021547902,0.01892472493865088,0.9328168030319061,34.46027061127221
133,80.33796046001984,103.38846556965265,1.2248102018919649,0.03852220323631381,0.5261813888427285,30.858202293029983
134,118.87418366502642,76.76214904768293,1.4165529054062498,0.0128102523832948,0.29761926293002133,1.5560297946182224
135,141.1565097878895,68.14286355471532,3.6406661194619923,0.023141456171713436,0.5107280362793528,9.667120092220031
136,135.03873241512517,115.55413857966694,2.9807849722323794,0.037674192329600856,0.3167675056770661,12.72726175937607
137,154.52733541176704,118.99887622173419,3.3201314245589053,0.036073227365910565,1.4692853920512674,82.63252492119742
138,87.94667730292241,52.86058232291636,4.311899685107191,0.017202902681179803,1.470547257764253,40.850173203005006
139,135.79350330186946,77.00493252568123,1.9157325245334693,0.03130395182212008,0.7288167190015042,15.212536284926056
140,121.80350475529814,114.77458290661137,3.655640647784077,0.012202174883066009,0.2577895814759023,17.010557647143777
141,41.49920583117637,99.01518062287639,1.8718620366069372,0.013452586986403128,0.2793382825119527,55.1671592304551
142,98.84990385364054,57.50765811824212,3.2227910524852765,0.03539280166979373,0.20764941601487774,0.4143048176636128
143,181.35215061544437,61.483957758011414,3.8071871082075197,0.035006666288054,0.42783853125965315,2.5122265351800985
144,88.32593311154118,128.62223257820256,2.37553674224096,0.04307142821291313,1.4617155169330156,89.89431323021765
145,125.47062960216606,56.99632036852783,4.893432980709654,0.016631948704260373,0.8796591254861759,27.04425016998068
146,88.01015220362329,76.96788940568969,3.790428890065506,0.0013844338452170986,1.05809168764131,51.72187036592899
147,44.587424642089516,130.68195551059353,2.221267047877741,0.003944348994585694,1.4573568093837752,109.80441433678774
148,26.491252975476588,99.22459512690952,3.206702057398343,0.020803507755588233,0.7848896974511612,72.44680332968657
149,14.703225881733406,50.0759115356415,4.8496354184377894,0.04742935698868021,0.6966852494419716,30.00792327229426
150,138.9871853624035,135.0887317491049,1.0133047576234289,0.028288849600850003,0.5625222239714048,26.41407216273599
151,54.727220118651964,146.85925615385958,1.345565351042467,0.04287528785521619,0.27637796839575224,83.91427688610274
152,143.5694798260911,147.4777711496069,0.4144199685981287,0.04145952919182523,0.5224236347511254,19.971346268558733
153,138.3384264733959,65.65769883739964,1.9363806716868877,0.004459091416736661,0.10273604093468752,1.6131794870517604e-07
154,51.30942481322243,72.7212246010867,2.2452904119677703,0.040104130347594046,0.3708227539415603,21.789927344483317
155,129.65553040153532,53.389003059275,3.6299805706756882,0.01407684126528667,0.320979942443617,1.2982921990815708
156,62.430048705426834,102.82964682741398,4.768004708924945,0.02950558347095468,0.353876482498176,38.538706234035786
157,81.99007793599242,52.243544685624265,3.333362227326517,0.04591876124933266,0.7141097429090004,14.91320477545793
158,47.134334131512425,62.48615815855814,1.4233089300196078,0.04065069090680805,0.052713960150509165,11.839220862639664
159,76.50146360695385,117.0934098362116,1.8973418808751137,0.029237458224067835,0.4378078694412994,43.2056181368492
160,189.16886311706,100.27145657131267,0.813660121643443,0.0041008999868362775,1.0390477018556257,17.890506392069867
161,159.76721914559508,90.04248533901574,3.620239652925437,0.03340687664222784,1.4844625558480364,62.30058218744157
162,131.44149484084915,70.90088911160983,0.6543759864533849,0.028612265092169374,0.9139480208578696,7.325850282804499
163,134.0938554604072,142.47193184760712,2.077179950705641,0.008771536410971937,0.27106337540534503,24.242494083110223
164,45.06905608595837,64.16786700938295,0.4011849131357398,0.009697399241099823,0.5086548981949295,20.062643257007878
165,181.64505014178448,71.78911252046612,2.323917354202185,0.04137122629599009,0.336477962283093,0.4653338320364995
166,32.65438805869139,139.90547126433893,3.9695283126790026,0.034437316863480005,0.2089385591503971,89.38103219820749
167,10.65037403807445,123.52497245236836,0.08699927891904491,0.029839069759870412,0.8840271358014156,112.55434622220861
168,42.113270206186,132.19854042822283,4.265299061680665,0.02912612232795375,1.2265107578578336,103.0412292093854
169,26.23570410767495,124.01640583921726,4.917271706940833,0.04780666297233195,1.3804438809236828,92.03251381699842
170,131.51458569249147,124.61441118137034,2.1818154470880406,0.0037364359672473375,1.3429654727857048,82.65168468843322
171,118.80190053845281,94.19104772461057,3.430497313340358,0.02094295517559443,0.4728789459079965,21.31522822296081
172,168.43210415074864,71.69136718286315,0.16952936518063288,0.01038605850292778,0.9756756691349833,0.25785644365193416
173,45.686880419971445,81.5868758158472,3.7119542579129594,0.03096500693904205,0.1830972711076237,27.922690538475138
174,17.067301606103214,94.85132358540292,2.737092212289048,0.004114247089238687,0.621836930362475,77.48037297212304
175,64.20238081969126,87.26496853427149,2.5178021758483755,0.03793956839965952,0.7507439892454171,40.191631514063076
176,59.47498794781916,52.40682452686225,0.7598744676276825,0.03414818564058346,0.9748821253475214,14.257857487050376
177,53.09095803111528,74.92599327772699,3.9722384905601222,0.0035815038356286403,0.7723502574645333,46.49881751739598
178,103.44167303343382,107.4162127022326,2.4217235861740187,0.0017715527732696736,1.0378672369161939,62.85218097948015
179,172.63409706372573,66.56286841942003,0.3656726985845554,0.0465968770850797,0.2531171872592226,2.8514845766820325e-10
180,162.05297741770443,148.5488475875245,3.780918482768988,0.012625527607999298,0.6737340129914322,64.15200493949035
181,105.30651458768052,64.96237856513586,1.5875479089364726,0.028247681704835364,0.699201204239657,11.424247833669732
182,111.72924032729901,117.54547249722573,3.2254989868592694,0.014736632935152594,0.13494463041862603,10.974403013333067
183,85.22054148904839,93.38856088351767,1.923291397220529,0.027867360416852286,1.0132552283259946,46.63236160582558
184,27.745267296466047,66.23226682997266,3.9156635658596963,0.028768845545819547,1.2454352622676814,50.592116372105046
185,3.9356282294754186,70.3512692353058,0.06458492634631607,0.013295275868796294,0.7825010858298009,66.35525809937273
186,115.07414585109944,141.6671739446374,0.4552681721403612,0.0022029067243436295,1.17994944803834,54.183340619136835
187,196.9354721162067,56.198709045820614,0.8785381073771237,0.02458922469000229,0.6485700018470666,0.3962839498283308
188,161.90588999536723,55.95681386277861,0.6850954000945336,0.0037627952618189864,0.14418257660487332,2.782487969482366e-19
189,187.91197831671946,133.65682418306113,3.9417240474320003,0.023030414842279724,0.958893385673828,71.06109313704758
190,171.61594402188075,81.68737502919547,4.972658482471008,0.0345562641409194,1.275993356814379,52.51461270779505
191,36.44021713857539,63.558159763719445,2.7190737258837645,0.04009538950054341,0.2458481794688711,21.795761433736498
192,183.76442550779788,88.7669030669418,1.0148959671988318,0.035915880162344545,0.7172929045278809,6.481959970957039
193,63.37356600946118,70.66583435364734,3.827860012009732,0.045132345740032796,0.7694782895249561,31.744043703286877
194,55.244476107393425,74.10370295241691,1.0200218700835744,0.010524745667465637,0.37567183666152826,21.225328048496948
195,72.73591371219194,74.00705477163358,2.1654344665577483,0.03014076119452291,0.5834330545369109,21.934813116314128
196,121.61469094365441,53.673522003313465,2.6702126596343185,0.00854225878795636,0.9006747203554701,18.03753595871834
197,139.1723780800741,69.61009848409135,4.441617317423487,0.03358453715765397,0.6615022309070404,18.75828865487926
198,60.851426576061016,134.9346021617884,4.748204521718289,0.03890355583210281,0.3122208464979656,56.78339941961798
199,84.96953178952786,95.89173642001481,1.2139256071502218,0.03056962027535855,0.5865669258152518,26.369735731707955
200,126.70710772569957,67.51312844697227,1.2659809418567858,0.038937615338989616,0.9856186889340983,15.237885410876485
201,59.52682231905164,71.04532299112105,3.507701140899898,0.006036437037860701,0.697448704624607,36.595453417828224
202,18.851575488065908,91.18764086587093,2.784320096491337,0.042851612140810125,0.4617359369818135,62.40169975488484
203,138.7468151250178,91.95447352200071,2.0294905648795774,0.012736712759909265,1.0300753612722622,38.93652310842555
204,135.76700697675193,59.894035819334434,2.9103065314114076,0.03333000720607556,1.0196354893088253,23.437117972112024
205,96.74418383382391,85.69224478206534,0.38410253886172807,0.041497168863098205,1.2218595108023889,20.925606160458006
206,64.94422712347192,117.84964615263549,4.198517247951326,0.04521983028136679,1.0317659605575396,74.58939607690638
207,5.402338791284622,79.64003489693937,3.770162715238329,0.04636944062681455,1.475251763058827,64.6033931574616
208,142.0970546703285,68.03022764959496,2.8190094464560636,0.024234173107085304,0.3085894184297609,1.2449675121635417
209,44.73653053664359,58.213704060723636,1.0391205766515825,0.02282747447669141,0.6196274201226917,19.50629858247378
210,25.746042490483113,107.18745204981033,2.187265693218152,0.015182915972057866,0.4037299949183651,78.03907299175096
211,169.06149711000958,76.14436978592101,0.24032540166806782,0.02583229718847832,0.9294130387207027,0.7888548848965597
212,155.64179265062094,146.2214862234941,3.3062612358796595,0.03580500453772646,1.2543908453959551,93.83091396968608
213,167.84991464798077,71.07840068515739,3.8280797508133837,0.0021120102535599197,0.26123484630360944,0.9995071634502217
214,108.49200503423764,50.43576118855555,3.535228803934505,0.003410331626814891,0.5729479477371203,10.03788960404329
215,170.40184133672307,146.69150946155582,1.819668179624077,0.038762289769508324,0.12292719450195297,1.080641114552689
216,13.49135875142078,142.95844035058485,2.399635103561137,0.03481240544735751,1.3353888388122737,122.24456009543532
217,48.36544027263994,91.8577870851517,0.8547783342379117,0.035925180207701614,1.033771375486696,50.04127090077898
218,10.2410053937372,107.32626232190853,2.700893933069471,0.033822475680083425,0.8328312734093908,88.467917700499
219,70.86098860334977,70.75695320738778,0.2619661996478162,0.019074014828814066,1.4811739370069308,20.633766244829424
220,113.91378995413379,112.67015894068277,2.538490326872167,0.03160132440857719,1.2163160378185665,67.81014336168678
221,106.75365417195502,107.8551085395305,3.745184657903791,0.04362178364629401,1.307769744525376,71.27848465729325
222,39.55518929023039,91.49054820224137,1.6166880328395812,0.03806304724164267,1.290889770018532,63.20920187189429
223,86.07807185158518,145.15739771650294,1.637521669080026,0.04409211311488987,0.8571782226459334,73.9344831326346
224,19.54595212025081,92.06167369571625,3.9894752797232065,0.047606223257465594,0.3630818666913553,56.90469513029595
225,23.90139598447254,145.4053463793137,1.6371606579591198,0.01808017779006695,0.39308224971752903,117.26447247405062
226,113.57440555457654,86.99372964775245,2.6583286559742647,0.03249542670929769,0.7140959615434589,27.312754091690493
227,56.043444916590616,107.34825512387802,1.524692591533729,0.006014975251863451,0.0549095419929573,50.32482122808118
228,143.90330978101082,84.9191753006987,3.413636628367254,0.006797181237542783,1.3440225245357287,59.886744171408246
229,198.2296388114018,137.86903885407128,0.2104555399720015,0.03001401996324864,1.125435894765513,11.617741845621133
230,183.24283165513773,59.22914120681976,2.8290181136148016,0.01018043608109001,0.6493242352899243,7.555627654153067
231,109.04513404817273,87.69882902596889,4.420889808429585,0.03439170968316061,0.8236902425356145,40.677527606967224
232,196.27752566782183,129.6170362031889,0.5979966100906059,0.01876472042364957,0.06159503961451682,1.5034873773027816e-19
233,108.68527793764508,87.42705230749957,0.841672839926948,0.03687458054977783,0.5094356751959804,8.3177960194867
234,58.22871231674556,112.36321473562828,4.641456669814351,0.028212916494004835,1.2221725286917922,84.50318365106244
235,7.538150695171608,131.91423952730833,3.8409264083954153,0.048838772640517045,0.12328712132474212,101.81317596648078
236,51.34378367855512,84.74809539488783,0.018288535100910996,0.02304194841883674,1.3998352756603636,33.38436889423975
237,149.74078743724766,60.53630010896477,0.43344304714171833,0.018786814924570207,1.3995551931200576,6.916103700037272
238,112.41348157374291,72.08547824277821,2.766868571417165,0.014951197220762241,1.4752771998929717,50.00402206588931
239,99.29183192389912,144.83382981932772,2.1948160333433435,0.048500512768326086,0.39052200860947045,44.29639364573374
240,29.0960602224946,122.94280759494993,4.764136801776892,0.02542246464634368,0.3319675699819158,80.3469946410478
241,178.15653136413627,111.43493446446209,0.8426231491190506,0.04415065974560612,0.21639188248771069,0.046984141950760394
242,146.09236125219505,50.48535149197338,1.0838277646151795,0.017902692097983376,0.12583160323660322,9.596158391243592e-17
243,52.650739159358295,95.86735327658786,3.2417126612477216,0.036251151003280246,1.0633248212883428,62.928560069010665
244,24.055618047981618,55.314304822696634,4.26240320177908,0.034805721061953884,0.1714863325662899,23.752369628205603
245,196.96201190140715,83.16979633816331,2.5481556989722085,0.017249330403824103,0.9644383452222774,28.34787554393995
246,98.72944306720741,97.5969248649803,4.782381494691348,0.012866346789331719,0.3804457920066562,27.3597554575338
247,45.788177309280556,93.97749744634947,1.374562341020607,0.044639090687051956,1.1383788768580991,57.79117563947967
248,185.02453926274524,125.3939217506299,1.0234271806975843,0.00571294048089753,0.9820504879080618,32.919304235871294
249,118.88136070425506,138.58476093813147,4.210915812382061,0.0044685057627189915,0.15689120657323857,26.246127483828502
250,170.71954278622604,76.5797479678175,3.5294234993033884,0.016346127899801135,0.7330849199125037,21.845721841304666
251,61.331141237162015,140.18148755554256,1.8816648465599428,0.04657327663932489,0.49263993707752,71.1038619650864
252,85.69969355565723,110.65226441820795,1.130132590727519,0.03523330999735795,0.5523469326352359,33.920590743847555
253,36.237358954995116,108.44683283214121,1.101197962857408,0.04273299064802426,0.5095559864286191,67.5235898545789
254,22.64801072618734,89.9824121806422,3.706527877028419,0.012823010372321475,0.8717670177707832,70.4951403689668
255,17.26653200090411,125.95482605501228,3.637521168372407,0.04944010073679028,1.0779646307334114,94.63837382894525
256,48.107292403578626,106.32625727185771,0.6871326201041478,0.028413931118838102,1.2324348428608265,64.85827700824458
257,123.82988451237154,70.3115173749305,1.952968260934136,0.0018439628912540217,0.7175250410979539,15.52850285098516
258,111.11093895654025,124.25512272184385,2.0664502818163055,0.034145430673982693,0.9261118074480645,58.448555351218246
259,40.82825830673931,127.04647325594782,2.582860299433039,0.03958902698482633,0.21161636873808126,73.87714544409431
260,167.64143261561512,113.80135276714662,3.2774145121926486,0.0030184269208605595,0.7185248446624843,43.11705118792969
261,32.12114812173841,90.39951451445984,2.437062457359293,0.012259471129746777,0.4733941043153572,57.11525204216922
262,162.44475438388156,83.35565775551002,2.6130224700163973,0.04485708323529612,0.362085340742659,2.604133892435227
263,51.651297298409915,137.27106243924578,1.1820519377795224,0.028299657614220413,0.266456249032046,81.10731255184253
